chr	start	end	coverage	methylation_level
chr1	205549	205550	23	0.5193	sub-DMR
chr1	205597	205598	28	0.4714	sub-DMR
chr1	205633	205634	28	0.6313	sub-DMR
chr1	205650	205651	29	0.4889	sub-DMR
chr1	205669	205670	27	0.5986	sub-DMR
chr1	205687	205688	23	0.7774	sub-DMR
chr1	205727	205728	27	0.7824	sub-DMR
chr1	205745	205746	43	0.8546	sub-DMR
chr1	205845	205846	34	0.7518	sub-DMR
chr1	205945	205946	40	0.9944	sub-DMR
chr1	206045	206046	32	0.8857	sub-DMR
chr1	206145	206146	34	0.8585	sub-DMR
chr1	206207	206208	31	0.9952	flank-DMR
chr1	206303	206304	29	0.8362	flank-DMR
chr1	206375	206376	31	0.7369	flank-DMR
chr1	206387	206388	28	0.8687	flank-DMR
chr1	206397	206398	31	0.8168	flank-DMR
chr1	206465	206466	21	0.9028	flank-DMR
chr1	206539	206540	18	0.8793	flank-DMR
chr1	206609	206610	25	0.7805	flank-DMR
chr1	206618	206619	35	0.2047	good-DMR
chr1	206653	206654	28	0.0931	good-DMR
chr1	206681	206682	32	0.3777	good-DMR
chr1	206731	206732	33	0.2428	good-DMR
chr1	206746	206747	24	0.3103	good-DMR
chr1	206796	206797	33	0.3104	good-DMR
chr1	206816	206817	31	0.2086	good-DMR
chr1	206856	206857	28	0.2173	good-DMR
chr1	206877	206878	31	0.3006	good-DMR
chr1	206899	206900	22	0.2116	good-DMR
chr1	206931	206932	22	0.243	good-DMR
chr1	206948	206949	37	0.2444	good-DMR
chr1	206976	206977	35	0.2877	good-DMR
chr1	207009	207010	23	0.2142	good-DMR
chr1	207024	207025	29	0.1412	good-DMR
chr1	207040	207041	30	0.2362	good-DMR
chr1	207060	207061	27	0.1836	good-DMR
chr1	207110	207111	20	0.2747	good-DMR
chr1	207129	207130	37	0.2463	good-DMR
chr1	207145	207146	30	0.3195	good-DMR
chr1	207245	207246	29	0.2972	good-DMR
chr1	207317	207318	32	0.3419	good-DMR
chr1	207382	207383	31	0.2915	good-DMR
chr1	207482	207483	29	0.3011	good-DMR
chr1	207541	207542	32	0.2215	good-DMR
chr1	207641	207642	30	0.2933	good-DMR
chr1	207713	207714	22	0.0	flank-DMR
chr1	207863	207864	29	0.0814	flank-DMR
chr1	207911	207912	25	0.046	flank-DMR
chr1	208077	208078	26	0.1586	flank-DMR
chr1	208141	208142	31	0.1566	flank-DMR
chr1	208173	208174	29	0.6313	non-DMR
chr1	208205	208206	38	0.6825	non-DMR
chr1	208255	208256	24	0.7181	non-DMR
chr1	208287	208288	29	0.7943	non-DMR
chr1	208324	208325	32	0.4898	non-DMR
chr1	208339	208340	28	0.4992	non-DMR
chr1	208360	208361	23	0.7325	non-DMR
chr1	208386	208387	35	0.6615	non-DMR
chr1	208413	208414	28	0.813	non-DMR
chr1	208435	208436	33	0.7237	non-DMR
chr1	208474	208475	36	0.6572	non-DMR
chr1	208495	208496	28	0.6444	non-DMR
chr1	208516	208517	25	0.7552	non-DMR
chr1	208545	208546	19	0.696	non-DMR
chr1	208587	208588	33	0.7326	non-DMR
chr1	208604	208605	22	0.595	non-DMR
chr1	208643	208644	20	0.4945	non-DMR
chr1	208681	208682	26	0.8437	non-DMR
chr1	208704	208705	34	0.7212	non-DMR
chr1	208764	208765	30	0.5199	non-DMR
chr1	208840	208841	33	0.6414	non-DMR
chr1	208935	208936	26	0.6936	non-DMR
chr1	209035	209036	25	0.5384	non-DMR
chr1	209128	209129	27	0.6526	non-DMR
chr1	209228	209229	32	0.7833	non-DMR
chr1	209292	209293	31	0.73	flank-DMR
chr1	209326	209327	36	0.0574	non-DMR
chr1	209368	209369	26	0.1039	non-DMR
chr1	209387	209388	28	0.0557	non-DMR
chr1	209405	209406	29	0.1489	non-DMR
chr1	209432	209433	29	0.1363	non-DMR
chr1	209464	209465	28	0.1871	non-DMR
chr1	209514	209515	31	0.0	non-DMR
chr1	209541	209542	21	0.1931	non-DMR
chr1	209573	209574	34	0.2201	non-DMR
chr1	209591	209592	27	0.1335	non-DMR
chr1	209633	209634	34	0.1097	non-DMR
chr1	209651	209652	33	0.2052	non-DMR
chr1	209670	209671	23	0.0465	non-DMR
chr1	209685	209686	35	0.2207	non-DMR
chr1	209727	209728	29	0.1648	non-DMR
chr1	209751	209752	39	0.0819	non-DMR
chr1	209783	209784	29	0.1187	non-DMR
chr1	209818	209819	30	0.0946	non-DMR
chr1	209857	209858	29	0.1971	non-DMR
chr1	209918	209919	32	0.2145	non-DMR
chr1	210018	210019	33	0.0642	non-DMR
chr1	210118	210119	35	0.0605	non-DMR
chr1	210216	210217	27	0.1261	non-DMR
chr1	210316	210317	44	0.196	non-DMR
chr1	210322	210323	29	0.1571	flank-DMR
chr1	210404	210405	33	0.0	flank-DMR
chr1	210439	210440	29	0.7723	non-DMR
chr1	210465	210466	33	0.7522	non-DMR
chr1	210480	210481	32	0.7565	non-DMR
chr1	210499	210500	34	0.6703	non-DMR
chr1	210549	210550	28	0.8442	non-DMR
chr1	210590	210591	26	0.5522	non-DMR
chr1	210615	210616	30	0.5212	non-DMR
chr1	210660	210661	43	0.7153	non-DMR
chr1	210675	210676	27	0.7935	non-DMR
chr1	210721	210722	37	0.5741	non-DMR
chr1	210771	210772	35	0.7516	non-DMR
chr1	210792	210793	32	0.7029	non-DMR
chr1	210833	210834	26	0.5831	non-DMR
chr1	210883	210884	32	0.7042	non-DMR
chr1	210898	210899	28	0.7743	non-DMR
chr1	210916	210917	26	0.7648	non-DMR
chr1	210943	210944	32	0.7707	non-DMR
chr1	210985	210986	24	0.6186	non-DMR
chr1	211004	211005	31	0.7075	non-DMR
chr1	211104	211105	28	0.7315	non-DMR
chr1	211203	211204	23	0.531	non-DMR
chr1	211267	211268	33	0.749	non-DMR
chr1	211317	211318	31	0.7634	non-DMR
chr1	211417	211418	38	0.6944	non-DMR
chr1	211504	211505	29	0.6048	non-DMR
chr1	211564	211565	26	0.6576	flank-DMR
chr1	211578	211579	38	0.6956	flank-DMR
chr1	211617	211618	28	0.8084	non-DMR
chr1	211657	211658	31	0.7552	non-DMR
chr1	211701	211702	31	0.7767	non-DMR
chr1	211748	211749	34	0.8741	non-DMR
chr1	211763	211764	22	0.7383	non-DMR
chr1	211812	211813	37	0.5862	non-DMR
chr1	211845	211846	17	0.8764	non-DMR
chr1	211893	211894	21	0.7337	non-DMR
chr1	211943	211944	20	0.7434	non-DMR
chr1	211990	211991	32	0.6774	non-DMR
chr1	212015	212016	26	0.7157	non-DMR
chr1	212056	212057	27	0.5579	non-DMR
chr1	212156	212157	30	0.6124	non-DMR
chr1	212217	212218	30	0.8275	non-DMR
chr1	212271	212272	41	0.6547	non-DMR
chr1	212371	212372	25	0.5545	non-DMR
chr1	212471	212472	32	0.7543	non-DMR
chr1	212561	212562	28	0.6824	flank-DMR
chr1	212595	212596	29	0.8466	non-DMR
chr1	212611	212612	21	0.7995	non-DMR
chr1	212650	212651	29	0.8087	non-DMR
chr1	212697	212698	31	0.8147	non-DMR
chr1	212740	212741	33	0.7149	non-DMR
chr1	212790	212791	33	0.946	non-DMR
chr1	212806	212807	33	0.6894	non-DMR
chr1	212843	212844	27	0.8321	non-DMR
chr1	212893	212894	31	0.8274	non-DMR
chr1	212943	212944	24	0.8264	non-DMR
chr1	212983	212984	34	0.8563	non-DMR
chr1	213033	213034	34	0.7554	non-DMR
chr1	213055	213056	39	0.9838	non-DMR
chr1	213070	213071	38	0.7852	non-DMR
chr1	213102	213103	31	0.9282	non-DMR
chr1	213200	213201	25	0.9219	non-DMR
chr1	213299	213300	28	0.8818	non-DMR
chr1	213399	213400	29	0.7775	non-DMR
chr1	213472	213473	33	0.8154	non-DMR
chr1	213572	213573	39	0.7997	non-DMR
chr1	213640	213641	23	0.7647	flank-DMR
chr1	213668	213669	29	0.9309	flank-DMR
chr1	213675	213676	36	0.0473	sub-DMR
chr1	213700	213701	29	0.1979	sub-DMR
chr1	213725	213726	37	0.1306	sub-DMR
chr1	213741	213742	29	0.0952	sub-DMR
chr1	213782	213783	26	0.2324	sub-DMR
chr1	213804	213805	27	0.2316	sub-DMR
chr1	213833	213834	31	0.2195	sub-DMR
chr1	213883	213884	22	0.1966	sub-DMR
chr1	213898	213899	24	0.1599	sub-DMR
chr1	213923	213924	30	0.1576	sub-DMR
chr1	213959	213960	38	0.212	sub-DMR
chr1	213990	213991	32	0.2427	sub-DMR
chr1	214005	214006	33	0.1474	sub-DMR
chr1	214031	214032	27	0.0	sub-DMR
chr1	214081	214082	26	0.4397	sub-DMR
chr1	214113	214114	19	0.3685	sub-DMR
chr1	214135	214136	27	0.3878	sub-DMR
chr1	214158	214159	41	0.5187	sub-DMR
chr1	214165	214166	34	0.4484	sub-DMR
chr1	214265	214266	31	0.4821	sub-DMR
chr1	214365	214366	32	0.4233	sub-DMR
chr1	214427	214428	28	0.2881	sub-DMR
chr1	214527	214528	29	0.0	sub-DMR
chr1	214621	214622	26	0.2126	sub-DMR
chr1	214735	214736	33	0.0948	flank-DMR
chr1	214795	214796	35	0.1282	flank-DMR
chr1	214837	214838	30	0.1153	flank-DMR
chr1	214863	214864	27	0.1776	flank-DMR
chr1	214873	214874	19	0.1878	flank-DMR
chr1	214887	214888	29	0.1806	flank-DMR
chr1	215053	215054	27	0.2413	flank-DMR
chr1	215117	215118	36	0.1324	flank-DMR
chr1	215119	215120	29	0.2952	flank-DMR
